# inventory-allowlist-scalar.txt — the pinned audit surface of the SCALAR layer
# (check-scalar.sh Phase 2c). Same format and same discipline as the main
# allowlist: INV|module|name|kind|cone, one line per constant, reviewed as a
# DIFF rather than read line by line.
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_26|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_28|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_30|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_31|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_32|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_33|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_34|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_35|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_36|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_37|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_38|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_40|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_41|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_42|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_43|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_44|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_45|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_46|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_47|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_48|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_49|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_51|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_52|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_53|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_54|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_55|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_56|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_57|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_58|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_59|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_61|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_62|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_63|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_64|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_65|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_66|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_67|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_68|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_69|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_70|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_72|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_73|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_74|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_76|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_77|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_78|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_79|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._proof_1_80|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_10|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_11|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_13|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_14|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_15|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_16|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_19|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_20|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_21|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_75|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_8|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec._simp_1_9|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop1_zero_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_21|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_22|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_23|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_24|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_28|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_29|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_30|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_31|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_32|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_33|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_35|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_36|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_37|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_38|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_39|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_40|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_42|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_43|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_44|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_45|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_46|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_47|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_49|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_50|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_51|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_52|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_53|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_54|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_56|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_58|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_59|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_60|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_61|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_62|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_63|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_64|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_65|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_66|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_67|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_68|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_69|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_70|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_71|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_72|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_73|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_74|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_75|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_76|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_77|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._proof_1_78|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_11|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_12|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_13|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_14|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_15|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_16|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_19|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_20|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_57|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_7|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec._simp_1_9|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_loop_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_step_arith._proof_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_step_arith._proof_1_2|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_step_arith|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_telescope._proof_1_1|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_telescope|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_17|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_18|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_19|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_20|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_21|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_22|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_23|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_24|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_28|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_29|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_2|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_30|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._proof_1_31|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_10|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_11|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_12|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_13|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_14|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_15|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_16|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_3|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_5|theorem|Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_7|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec._simp_1_9|theorem|propext
INV|Proofs.ScalarSubSpec|ScalarProofs.sub_val_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.ScalarProofs.loop_step.match_1.eq_1|theorem|
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.ScalarProofs.loop_step.match_1.eq_2|theorem|
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.ScalarProofs.loop_step.match_1.splitter|def|
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.eq_1|theorem|
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.eq_2|theorem|
INV|Proofs.ScalarSubSpec|_private.Proofs.ScalarSubSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.splitter|def|
INV|Proofs.ScalarSubSpec|backend.serial.u64.scalar.Scalar52.sub.black_box.eq_1|theorem|
INV|Proofs.ScalarSubSpec|curve25519_dalek.backend.serial.u64.scalar.Scalar52.Insts.CoreOpsIndexIndexMutUsizeU64.index_mut.eq_1|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarSubSpec|curve25519_dalek.backend.serial.u64.scalar.Scalar52.Insts.CoreOpsIndexIndexUsizeU64.index.eq_1|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_19|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_21|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_23|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_25|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_27|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_29|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_31|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_33|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_3|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._proof_1_4|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_10|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_11|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_12|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_13|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_14|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_15|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_16|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_17|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_18|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_35|theorem|propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_5|theorem|Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_6|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_7|theorem|Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_8|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec._simp_1_9|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|ScalarProofs.bytes_unpack_spec|theorem|Classical.choice,Quot.sound,propext
INV|Proofs.ScalarUnpackSpec|_private.Proofs.ScalarUnpackSpec.0.ScalarProofs.loop_step.match_1.eq_1|theorem|
INV|Proofs.ScalarUnpackSpec|_private.Proofs.ScalarUnpackSpec.0.ScalarProofs.loop_step.match_1.eq_2|theorem|
INV|Proofs.ScalarUnpackSpec|_private.Proofs.ScalarUnpackSpec.0.ScalarProofs.loop_step.match_1.splitter|def|
INV|Proofs.ScalarUnpackSpec|_private.Proofs.ScalarUnpackSpec.0.curve25519_dalek.backend.serial.u64.field.FieldElement51.square2_loop.body.match_1.eq_1|theorem|
